RID,Age,Gender,Zip,Region,Hispanic,Ethnicity,HHI,Education,Political party,
5f8d1b7c-33d9-28f3-9e53-a4035b3a32c5,43,Male,20191,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Democrat,
5f8e1d83-8eb2-a85e-c3f7-b6e9eb654a0d,43,Male,19475,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999",High school graduate,Republican,
5f9740c6-6dce-c4d0-c932-54fe93261381,42,Female,22306,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$90,000 to $94,999",Masters degree,Democrat,
5f8ce00d-87ee-3826-6112-acc0e5ab3ca2,42,Male,90012,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$70,000 to $74,999",Masters degree,Republican,
5f8b4300-c975-9388-defd-25811d84d6aa,42,Male,19426,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Doctorate degree,Republican,
5f971f54-3ba1-71af-e94d-dab6f287c0eb,41,Female,38570,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Other post high school vocational training,Republican,
5f88d182-1a4b-e3d5-c0ac-914576fcff94,41,Male,10116,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999",Doctorate degree,Democrat,
5f88d3c4-9a44-ab4a-5520-659c11713949,40,Female,10010,Midwest,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$125,000 to $149,999",Masters degree,Republican,
5f88bf51-7832-62f7-7792-d280d0b30ecc,40,Male,11205,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican,
5f88d236-4a8b-f6c7-b628-f2dc665323d2,40,Male,10016,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican,
5f88dd96-0a49-8686-f122-a7d712354adf,39,Male,75001,South,"Yes, another Hispanic, Latino, or Spanish origin *** Peru ",White ,"$175,000 to $199,999",Masters degree,Independent,
5f88cfd3-04ec-742e-fda8-1a9d84aa665b,35,Female,10001,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat,
5f88d9b4-ec12-3d5c-bb9f-f054349bc27e,34,Female,80203,North,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$150,000 to $174,999",Doctorate degree,Republican,
5f9745a2-7dbc-e9d6-96e5-41f7b99e6bba,31,Female,75052,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican,
5f88d5f3-db42-45ec-1838-b32a3c2217a0,30,Male,85001,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Democrat,
5f88bd13-7544-84ac-436d-af5275857463,26,Male,10952,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",High school graduate,Independent,
5f97ac72-4de7-504f-8483-270c390e2287,20,Female,60160,Northeast,"Yes, Mexican, Mexican American, Chicano",Some other race ,"$25,000 to $29,999",High school graduate,Democrat,
5f96ddbe-8181-6acd-f09c-c1934f28f834,20,Female,32829,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999",Masters degree,Republican,
5f97a164-de3e-2242-48c8-ae86906154de,20,Female,23454,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","Completed some college, but no degree",Independent,
5f96c0c8-d3ad-53b1-1dc8-2ec312a45b1a,20,Female,11220,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Associate Degree,Republican,
5f974183-a271-c55c-3160-b3b2a2488c6e,19,Male,20112,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",High school graduate,Democrat,
5f9365f9-95b4-ae83-2013-64aa553506f4,84,Male,92065,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999","Completed some graduate, but no degree",Republican,
5f9089f4-965e-ed11-8a1f-bb4f97cf1dc5,83,Female,55802,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",Masters degree,Democrat,
5f934b8e-1772-6eb7-da76-a06ef55166d0,83,Male,60190,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999","College Degree (such as B.A., B.S.)",Republican,
5f8d6f5a-13e4-1a70-1f2f-534eeb217bb7,81,Female,8210,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Independent,
5f8b75c9-13f9-1b1e-d4a5-70d165f03e2b,80,Female,80634,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",High school graduate,Democrat,
5f8c7b85-87c7-366b-2158-9c7f335362e5,80,Male,84721,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Masters degree,Republican,
5f8f2bb5-c2ff-6607-8ad8-0534c7463c33,79,Male,10009,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Associate Degree,Independent,
5f8e3437-e3e9-6b49-d1cf-122db748be4a,78,Female,46268,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Associate Degree,Independent,
5f8b913f-8e14-9c1f-112d-ec6b825498a0,78,Female,44147,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",High school graduate,Republican,
5f8c74d9-3fcc-b761-139c-12faf671ad1c,78,Female,37129,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Independent,
5f9039de-bb78-4996-f9ac-027e9da91ce6,78,Female,28405,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999",Associate Degree,Democrat,
5f91cf40-c238-bd8e-6954-6f6cb88acd10,78,Female,10010,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","Completed some college, but no degree",Democrat,
5f8e37ce-4666-07ff-ca95-7285514705a0,78,Male,90291,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",Democrat,
5f95b61d-3db5-3b32-ba17-2a9df1546058,78,Male,29645,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",High school graduate,Independent,
5f988c0c-7b73-4910-4659-1c289c5742af,78,Male,28315,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",Associate Degree,Independent,
5f941c1f-2966-d441-eccb-ae07bcfcc86d,77,Female,85202,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",High school graduate,Democrat,
5f8c8073-0410-ae28-80db-14af77ad82d7,77,Female,44203,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",High school graduate,Republican,
5f8cb699-7d68-0e63-bde0-2022a82f3814,77,Female,37804,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",Associate Degree,Republican,
5f8d70ce-3796-3207-3194-fbcce7239085,77,Female,19363,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",High school graduate,Republican,
5f8ca5c0-458e-bf76-1fe1-0c8efd59cff7,76,Female,83605,North,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,"Less than $5,000","Completed some college, but no degree",Independent,
5f8b816a-440e-677b-ac6d-f2a055f4df1d,76,Female,18064,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",Republican,
5f89eaf1-e438-92f7-47c3-d00ec76f9595,76,Male,11234,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Other post high school vocational training,Independent,
5f959d50-b4fa-de4e-6bfa-f1913527b91f,76,Male,10550,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999",Masters degree,Democrat,
5f8ca537-ad05-e67f-ec7d-a358aef79785,75,Female,54160,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999","Completed some graduate, but no degree",Independent,
5f8e5170-554b-f1b5-4770-520a872251eb,75,Female,37764,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",High school graduate,Republican,
5f8f0f0b-e74f-496f-8f50-a91f477b4eba,75,Female,32653,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","Completed some college, but no degree",Independent,
5f9188ac-6f65-ed61-ce03-acd424a08b2f,75,Male,67547,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Completed some high school,Republican,
5f8e60a2-f213-ac9e-865e-c9f85add606e,74,Female,76574,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",High school graduate,Republican,
5f8db0d7-cf12-5ccb-21b6-ddfdcd9fd754,74,Female,72058,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Democrat,
5f8db23c-85f0-e2cb-a346-fc9dbafd93ed,74,Female,71292,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999",Associate Degree,Republican,
5f96877a-698e-92d5-f83b-a9942d185dd5,74,Female,33525,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",High school graduate,Republican,
5f8db310-8eab-0403-457c-e88a2d68c619,74,Male,12303,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","Completed some college, but no degree",Democrat,
5f946dad-014e-2f06-655c-4eaeee0edb34,73,Female,89147,North,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$10,000 to $14,999",Associate Degree,Democrat,
5f919068-b128-6f69-75c1-80db4b96fb95,73,Female,85335,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","Completed some college, but no degree",Independent,
5f93484f-ba89-7a06-88e9-eb2c7f7b3244,73,Female,76133,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$25,000 to $29,999",Other post high school vocational training,Democrat,
5f94f6f4-1176-528b-3889-a9cffc9759cd,73,Female,75165,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Republican,
5f8b329c-3002-8aa1-27f2-c75b682deb9b,73,Female,60515,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Independent,
5f983847-e04e-e6a8-6e15-0b430b237324,73,Male,91016,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999","Completed some college, but no degree",Republican,
5f96b5a8-21f0-584e-24eb-89eeafb19686,73,Male,73119,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",Other post high school vocational training,Democrat,
5f8d76da-01fe-2555-c9ea-cbbf7ba4746e,73,Male,57108,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","College Degree (such as B.A., B.S.)",Republican,
5f8c41a5-0457-c16e-f4c6-f0f012d8e203,72,Female,75077,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",Democrat,
5f8b3268-61bb-ae9e-1a9a-73ebce2d6e4c,72,Female,65721,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","Completed some college, but no degree",Democrat,
5f8cb00b-094f-83d1-29ed-a06fc33d7d1a,72,Female,33542,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","College Degree (such as B.A., B.S.)",Republican,
5f8c502e-3f93-5ca0-e365-2c122da55cbd,72,Female,30075,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","Completed some college, but no degree",Democrat,
5f8e4dfe-9f65-ff7e-f034-b8a8f3884812,72,Female,14878,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",High school graduate,Democrat,
5f935fc7-b2f5-807f-6b6f-3197036ea5c8,72,Female,4271,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Associate Degree,Republican,
5f94cc37-23eb-0bd4-a524-ef1ad3f8b4c2,72,Male,76053,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",Democrat,
5f8ecd34-6a48-cff4-3b49-53a642030101,72,Male,45036,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican,
5f8dad84-fbd1-be97-dd7b-b07b0bc7f0fd,72,Male,33467,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Independent,
5f8feb92-005b-c9a8-3eab-4aabe7a2263a,72,Male,33319,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",Democrat,
5f91f99c-56be-45e1-e59c-49742e70ba2d,72,Male,27215,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Associate Degree,Democrat,
5f8fb399-d0e7-c1b4-13a4-0442a38708fe,72,Male,11235,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican,
5f8fd09e-4264-183c-2852-469b5df91f98,71,Female,97439,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",Masters degree,Independent,
5f920b35-e901-d136-79bc-9e73c752441b,71,Female,81240,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",Other post high school vocational training,Republican,
5f93ff94-7ed3-f906-7189-32f1bccb65ee,71,Female,75023,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999","Completed some college, but no degree",Republican,
5f8dee22-a34e-607b-927f-25e395ad49de,71,Female,29456,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",Associate Degree,Republican,
5f95a445-4d4d-97fd-f274-6ff1180dca93,71,Female,19152,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$80,000 to $84,999",Masters degree,Republican,
5f90e7a2-5f57-c24b-9234-e313e0fef3c5,71,Female,14624,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999",Associate Degree,Democrat,
5f8c305b-4bf1-dff3-f466-644e450e4706,71,Male,60097,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Other post high school vocational training,Independent,
5f8d78ff-95eb-8039-94c3-17080b6014ab,70,Female,63116,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$75,000 to $79,999","College Degree (such as B.A., B.S.)",Democrat,
5f8c8305-b8b1-ca57-c9a1-1e56da035226,70,Female,55068,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","Completed some college, but no degree",Republican,
5f9640fa-6a9b-0fbf-7a02-45c6c3186bf1,70,Female,48221,Northeast,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$60,000 to $64,999","Completed some college, but no degree",Democrat,
5f8ca45d-2a47-c509-258a-f62a2d707f70,70,Female,46217,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",Democrat,
5f903906-0c59-4949-96f8-30ef868999e6,70,Female,15690,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat,
5f8d8ed7-caf9-434d-cb4b-b3c38a081067,70,Female,14626,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999","Completed some college, but no degree",Independent,
5f8d680f-afb6-b5c4-c68e-f0236989dbfe,70,Male,94109,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","Completed some graduate, but no degree",Democrat,
5f9598a0-adf3-aa88-1789-438b56a3c332,70,Male,64493,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",High school graduate,Democrat,
5f8dbf22-aeb9-3814-c72e-0ccc3e8fd04d,70,Male,32754,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",High school graduate,Democrat,
5f8dc60b-704b-b4e6-ce10-451580b931bd,70,Male,27614,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",Independent,
5f8f4b8e-0dfe-d32d-4196-641b7a500225,70,Male,21234,South,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,"$75,000 to $79,999","College Degree (such as B.A., B.S.)",Democrat,
5f8db0ca-ef95-46d9-af68-fe045c48c95f,69,Female,97225,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999","Completed some college, but no degree",Independent,
5f94c03c-68a3-ed94-f4c8-d00164ede1e8,69,Female,93308,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Democrat,
5f8e097b-e1fc-b179-e0ac-d0ce09d030d8,69,Female,80229,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",Democrat,
5f8d766e-56c2-b1b9-5f97-4e08134d7f98,69,Female,52302,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$70,000 to $74,999","Completed some college, but no degree",Republican,
5f906cf1-5561-786d-47fe-351d55aadffe,69,Female,44111,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999","Completed some college, but no degree",Democrat,
5f8e4074-7d40-d16f-d837-3abe6e7397b6,69,Female,31763,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999","Completed some college, but no degree",Independent,
5f9878eb-0c79-c8d1-1e9b-f13e433b77c9,69,Female,15601,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Other post high school vocational training,Republican,
5f8a4488-9f2e-cffa-c01a-02db89bbfdcc,69,Female,7014,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999",Masters degree,Independent,
5f92aa28-be32-4143-97b2-70e5d1e89ee2,69,Male,71220,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Republican,
5f8c3f27-d179-bd7c-107e-6cb3af9968a2,69,Male,54481,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Independent,
5f8dbe19-8646-69d6-f012-610cf6d611e7,69,Male,43201,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Democrat,
